[2023-07-09 14:45:02 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
][2023-07-09 14:45:02 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property gender with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.User:gender]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.User.gender (type=org.val.entity.Gender)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for gender
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property gender
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=name, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property name with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.User:name]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.User.name (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for name
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property name
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='userId'}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=orders, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=null, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=element, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=orders_key, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3JoinColumn{logicalColumnName='orders_KEY', referencedColumn='null', mappedBy='null'}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='userId'}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='userId'}
][2023-07-09 14:45:03 DEBUG CollectionBinder:451 - Collection role: org.val.entity.User.orders
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property orders
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=password, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property password with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.User:password]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.User.password (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for password
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property password
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=role, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property role
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=surname, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property surname with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.User:surname]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.User.surname (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for surname
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property surname
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.users), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property userId with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.User:userId]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.User.userId (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for userId
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property userId
][2023-07-09 14:45:03 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Role
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 14:45:03 DEBUG EntityBinder:431 - Import with entity name Role
][2023-07-09 14:45:03 DEBUG EntityBinder:874 - Bind entity org.val.entity.Role on table roles
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=id, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Role] is safe
][2023-07-09 14:45:03 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Role
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:id]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.id (type=int)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for id
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property id
][2023-07-09 14:45:03 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property createdAt with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:createdAt]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.createdAt (type=java.sql.Timestamp)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=deleted_at, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property deletedAt with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:deletedAt]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.deletedAt (type=java.sql.Timestamp)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for deletedAt
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property deletedAt
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=description, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property description with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:description]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.description (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for description
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property description
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=role, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property role with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:role]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.role (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for role
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property role
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.roles), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Role:updatedAt]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Role.updatedAt (type=java.sql.Timestamp)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for updatedAt
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property updatedAt
][2023-07-09 14:45:03 DEBUG AnnotationBinder:547 - Binding entity from annotated class: org.val.entity.Account
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
][2023-07-09 14:45:03 DEBUG EntityBinder:431 - Import with entity name Account
][2023-07-09 14:45:03 DEBUG EntityBinder:874 - Bind entity org.val.entity.Account on table accounts
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=id, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Account] is safe
][2023-07-09 14:45:03 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Account
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:id]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.id (type=int)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for id
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property id
][2023-07-09 14:45:03 DEBUG BinderHelper:514 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=account_id, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property accountId with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:accountId]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.accountId (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for accountId
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property accountId
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=balance, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property balance with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:balance]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.balance (type=java.math.BigDecimal)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for balance
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property balance
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property createdAt with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:createdAt]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.createdAt (type=java.sql.Timestamp)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for createdAt
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property createdAt
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=currency, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property currency with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:currency]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.currency (type=java.lang.String)
][2023-07-09 14:45:03 DEBUG SimpleValueBinder:410 - building SimpleValue for currency
][2023-07-09 14:45:03 DEBUG PropertyBinder:266 - Building property currency
][2023-07-09 14:45:03 DEBUG Ejb3Column:227 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(postgres.payments.accounts), mappingColumn=updated_at, insertable=true, updatable=true, unique=false}
][2023-07-09 14:45:03 DEBUG PropertyBinder:175 - MetadataSourceProcessor property updatedAt with lazy=false
][2023-07-09 14:45:03 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [org.val.entity.Account:updatedAt]
][2023-07-09 14:45:03 DEBUG AttributeConverterManager:99 - Checking auto-apply AttributeConverter [org.val.converter.BirthdayConverter] (domain-type=Lorg/val/entity/BirthDay;) for match against basic attribute : org.val.entity.Account.updatedAt (type=java.sql.Timestamp)
